acc_fold_0,acc_fold_1,acc_fold_2,acc_fold_3,acc_fold_4,acc_fold_5,acc_fold_6,acc_fold_7,acc_fold_8,acc_fold_9,time_fold_0,time_fold_1,time_fold_2,time_fold_3,time_fold_4,time_fold_5,time_fold_6,time_fold_7,time_fold_8,time_fold_9,mean_exec_time,sd_exec_time,mean_accuracie,sd_accuracie,mean_kappa,sd_kappa,mean_balanced_accuracie,sd_balanced_accuracie,mean_macro_precision,sd_macro_precision,mean_macro_recall,sd_macro_recall,n_neighbors,weights,metric,voting
0.9413,0.9365,0.9443,0.9416,0.9524,0.9365,0.9339,0.9339,0.9443,0.9548,5.9538,5.9586,5.9585,5.9648,6.0122,5.9388,5.9206,5.9629,5.936,5.9685,5.9575,0.0232,0.9419,0.0069,0.4086,0.0861,0.8535,0.1209,0.601,0.0709,0.8535,0.1209,15,info_gain,euclidean,shepards
0.9413,0.9339,0.939,0.939,0.9524,0.9339,0.9312,0.9365,0.9416,0.9521,5.964,5.9728,5.966,5.9672,5.9535,5.9702,5.9508,5.9365,5.9531,5.9342,5.9568,0.0129,0.9401,0.0069,0.3725,0.0841,0.8662,0.1155,0.6079,0.1089,0.8662,0.1155,25,info_gain,euclidean,shepards
0.9387,0.9312,0.9284,0.9284,0.9392,0.9312,0.9286,0.9286,0.9337,0.9388,5.988,5.9707,5.9893,5.9778,6.0147,5.9757,5.9898,5.9833,5.9834,5.9028,5.9776,0.0274,0.9327,0.0044,0.227,0.0699,0.9044,0.1066,0.6562,0.1169,0.9044,0.1066,50,info_gain,euclidean,shepards
0.952,0.9339,0.9549,0.9443,0.955,0.9471,0.9365,0.9392,0.9549,0.9601,9.9543,5.7319,5.7294,5.7251,6.0877,5.9992,6.1075,6.0121,6.092,6.0591,6.3498,1.211,0.9478,0.0086,0.5941,0.0737,0.7837,0.0559,0.7166,0.0648,0.7837,0.0559,1,info_gain,cosine,majority
0.9493,0.9365,0.9549,0.9363,0.955,0.9418,0.9392,0.9365,0.9496,0.9681,6.0195,5.9529,5.9421,5.9553,5.9258,5.9467,5.9517,5.939,5.9245,5.9427,5.95,0.0252,0.9467,0.01,0.5088,0.1003,0.8334,0.0979,0.6371,0.0683,0.8334,0.0979,3,info_gain,cosine,majority
0.9467,0.9339,0.9576,0.9416,0.9577,0.9444,0.9392,0.9392,0.9523,0.9628,5.9462,5.9428,5.9121,5.9547,5.9148,5.9247,5.9443,5.9564,5.948,5.9518,5.9396,0.0155,0.9475,0.0091,0.4998,0.0971,0.8581,0.1196,0.627,0.0685,0.8581,0.1196,5,info_gain,cosine,majority
0.9467,0.9339,0.9523,0.9443,0.9577,0.9392,0.9339,0.9392,0.9496,0.9601,5.9117,5.9452,5.9346,5.9494,5.945,5.9261,5.9534,5.862,5.9355,6.044,5.9407,0.0427,0.9457,0.0088,0.4747,0.0922,0.8448,0.1196,0.6124,0.0619,0.8448,0.1196,7,info_gain,cosine,majority
0.9413,0.9339,0.9416,0.939,0.9524,0.9312,0.9312,0.9365,0.9416,0.9495,5.9708,5.9368,5.8995,5.9539,5.9674,5.9385,5.9204,5.9403,5.9066,5.9479,5.9382,0.0225,0.9398,0.0067,0.3876,0.0806,0.8244,0.1414,0.5616,0.0549,0.8244,0.1414,15,info_gain,cosine,majority
0.936,0.9339,0.9337,0.939,0.9524,0.9312,0.9259,0.9365,0.939,0.9468,5.9336,5.8936,5.9326,6.0495,5.9611,5.9446,5.9545,5.945,5.9194,5.972,5.9506,0.0391,0.9374,0.0072,0.3428,0.0893,0.8327,0.147,0.5912,0.1181,0.8327,0.147,25,info_gain,cosine,majority
0.936,0.9312,0.931,0.9284,0.9392,0.9312,0.9286,0.9259,0.939,0.9388,6.1434,5.9377,5.9214,6.0012,5.9349,5.9342,5.9297,5.9052,5.5991,5.8671,5.9174,0.1278,0.9329,0.0047,0.2373,0.0805,0.867,0.1267,0.619,0.1536,0.867,0.1267,50,info_gain,cosine,majority
0.952,0.9339,0.9549,0.9443,0.955,0.9471,0.9365,0.9392,0.9549,0.9601,5.9452,5.9515,5.9268,5.8814,5.941,5.9359,5.8563,5.9276,5.9312,5.925,5.9222,0.0284,0.9478,0.0086,0.5941,0.0737,0.7837,0.0559,0.7166,0.0648,0.7837,0.0559,1,info_gain,cosine,inverse_distance
0.9413,0.9444,0.9416,0.9416,0.9524,0.9365,0.9339,0.9339,0.931,0.9601,5.867,5.937,5.9082,5.9177,5.8565,5.8808,5.8768,5.9299,5.8935,5.9213,5.8989,0.0265,0.9417,0.0085,0.5085,0.0774,0.7815,0.0748,0.6334,0.0588,0.7815,0.0748,3,info_gain,cosine,inverse_distance
0.9333,0.9339,0.9416,0.9284,0.955,0.9392,0.9312,0.9339,0.9363,0.9574,5.8247,5.9191,5.8561,5.9058,5.6128,5.6169,5.6024,5.8198,5.7951,5.6427,5.7595,0.1206,0.939,0.0093,0.4799,0.0849,0.7674,0.0942,0.6317,0.067,0.7674,0.0942,5,info_gain,cosine,inverse_distance
0.9227,0.9312,0.939,0.9178,0.9524,0.9339,0.9286,0.9312,0.9231,0.9548,5.6781,5.6173,5.6356,5.6048,5.5944,5.5987,5.582,5.6137,5.6124,5.5467,5.6084,0.0325,0.9335,0.0116,0.4391,0.0928,0.7133,0.1284,0.6072,0.0723,0.7133,0.1284,7,info_gain,cosine,inverse_distance
0.9227,0.9206,0.9257,0.9019,0.9339,0.9206,0.9312,0.9339,0.9125,0.9468,5.7997,5.9116,5.8666,5.9351,5.9266,5.8584,6.0819,5.9442,5.9005,5.944,5.9168,0.0701,0.925,0.0119,0.3445,0.0654,0.7059,0.1184,0.5741,0.074,0.7059,0.1184,15,info_gain,cosine,inverse_distance
0.9147,0.9153,0.9204,0.8912,0.9365,0.9127,0.9312,0.9339,0.8912,0.9388,5.9533,5.9425,5.9185,5.9691,5.9363,5.9694,5.9646,5.9611,5.966,5.9241,5.9505,0.018,0.9186,0.0164,0.299,0.0668,0.7199,0.1084,0.5811,0.1176,0.7199,0.1084,25,info_gain,cosine,inverse_distance
0.9093,0.8995,0.9045,0.8859,0.9259,0.9101,0.9286,0.9259,0.8833,0.9362,5.9858,5.9802,5.8964,6.3305,5.9928,5.977,5.8038,5.6744,5.7043,5.6362,5.8981,0.1954,0.9109,0.0172,0.2056,0.0767,0.735,0.1553,0.5293,0.1015,0.735,0.1553,50,info_gain,cosine,inverse_distance
0.952,0.9339,0.9549,0.9443,0.955,0.9471,0.9365,0.9392,0.9549,0.9601,5.6144,5.6556,5.5453,5.7065,5.8968,5.9538,5.9368,5.9379,5.9089,5.9448,5.8101,0.1521,0.9478,0.0086,0.5941,0.0737,0.7837,0.0559,0.7166,0.0648,0.7837,0.0559,1,info_gain,cosine,shepards
0.9493,0.9365,0.9549,0.9363,0.955,0.9418,0.9365,0.9339,0.9523,0.9681,5.946,5.9337,5.9385,5.8555,5.8751,5.9271,5.8751,6.1284,5.7455,5.6574,5.8882,0.1192,0.9465,0.0107,0.5138,0.1037,0.8145,0.0997,0.6386,0.0695,0.8145,0.0997,3,info_gain,cosine,shepards
0.9467,0.9339,0.9576,0.9416,0.9577,0.9444,0.9392,0.9365,0.9523,0.9628,5.6952,5.5454,5.6017,5.6686,5.5355,5.7065,5.9366,6.0221,5.9487,5.9276,5.7588,0.1734,0.9473,0.0094,0.4996,0.0992,0.8436,0.1228,0.6252,0.0706,0.8436,0.1228,5,info_gain,cosine,shepards
0.9467,0.9339,0.9523,0.9443,0.9577,0.9418,0.9339,0.9392,0.9496,0.9574,5.9383,5.9151,5.9329,5.9533,5.9437,5.8966,5.94,5.9321,5.9293,5.963,5.9344,0.0177,0.9457,0.0083,0.4765,0.0841,0.8433,0.1182,0.6137,0.056,0.8433,0.1182,7,info_gain,cosine,shepards
0.9413,0.9339,0.9416,0.939,0.9524,0.9339,0.9286,0.9365,0.9443,0.9468,5.946,5.9366,5.9462,5.8832,5.9303,5.9272,5.934,5.925,5.8492,5.6335,5.8911,0.0906,0.9398,0.0066,0.3851,0.0776,0.8111,0.1585,0.5597,0.0496,0.8111,0.1585,15,info_gain,cosine,shepards
0.936,0.9339,0.9363,0.939,0.9524,0.9312,0.9286,0.9365,0.9416,0.9468,5.6159,5.6183,5.6932,5.6673,5.5838,5.627,5.6517,5.6661,5.5824,5.6743,5.638,0.0364,0.9382,0.0068,0.356,0.0837,0.8268,0.1416,0.5967,0.1126,0.8268,0.1416,25,info_gain,cosine,shepards
0.9333,0.9312,0.931,0.9284,0.9418,0.9339,0.9286,0.9259,0.9337,0.9388,5.7117,5.8173,5.9878,5.9797,5.9835,5.974,5.9719,5.9533,5.9991,5.9779,5.9356,0.0894,0.9327,0.0046,0.2297,0.082,0.8983,0.1051,0.6037,0.1226,0.8983,0.1051,50,info_gain,cosine,shepards
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,9.8128,6.1241,6.5266,5.9277,5.9459,5.7572,5.7404,5.828,5.8717,5.7998,6.3334,1.1806,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,info_gain,euclidean-hamming,majority
0.944,0.9312,0.9469,0.939,0.9418,0.9444,0.9259,0.9312,0.9443,0.9521,9.8538,5.8222,5.7799,5.7351,5.7097,5.6516,5.9603,6.0912,6.1148,6.0898,6.2808,1.2021,0.9401,0.0078,0.4537,0.0691,0.7804,0.0625,0.6282,0.0514,0.7804,0.0625,3,info_gain,euclidean-hamming,majority
0.944,0.9312,0.9496,0.9337,0.9471,0.9392,0.9312,0.9286,0.9443,0.9521,10.1058,6.1492,6.219,6.3226,6.1687,6.195,6.2085,6.0783,6.0999,6.1023,6.5649,1.1822,0.9401,0.0081,0.4082,0.0752,0.8026,0.1285,0.5873,0.053,0.8026,0.1285,5,info_gain,euclidean-hamming,majority
0.944,0.9339,0.9469,0.939,0.9444,0.9365,0.9286,0.9339,0.9443,0.9521,10.088,6.1006,6.0626,6.0476,6.0626,6.0146,6.0927,6.06,6.0981,6.0419,6.4669,1.2073,0.9404,0.0068,0.3993,0.0674,0.8101,0.1463,0.6464,0.1286,0.8101,0.1463,7,info_gain,euclidean-hamming,majority
0.944,0.9365,0.9337,0.9363,0.9444,0.9339,0.9365,0.9339,0.9416,0.9495,10.093,6.1895,6.112,6.0544,6.0839,6.0396,6.1007,6.0769,6.0935,6.044,6.4888,1.2021,0.939,0.0052,0.3564,0.067,0.8625,0.131,0.7955,0.1543,0.8625,0.131,15,info_gain,euclidean-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9312,0.939,0.9495,10.0241,6.157,6.0875,5.7235,5.8841,5.7581,5.7821,5.7268,5.7794,5.8068,6.2729,1.2584,0.9361,0.0062,0.3001,0.0871,0.8701,0.1369,0.7416,0.173,0.8701,0.1369,25,info_gain,euclidean-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9339,0.939,0.9495,9.8478,5.8503,5.907,5.8086,5.86,5.77,5.775,5.7448,5.8562,5.7493,6.2169,1.2114,0.9364,0.0061,0.2936,0.0887,0.947,0.042,0.7819,0.1068,0.947,0.042,50,info_gain,euclidean-hamming,majority
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,9.8962,5.9717,6.1614,6.0126,6.0862,6.0356,6.0756,6.0639,6.0994,6.0449,6.4448,1.1515,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,info_gain,euclidean-hamming,inverse_distance
0.9413,0.873,0.9284,0.931,0.9339,0.9392,0.9259,0.9312,0.9337,0.9521,10.077,6.1793,6.106,6.036,6.0807,5.8485,5.9083,6.0715,6.0819,6.0996,6.4489,1.2129,0.929,0.02,0.4169,0.0745,0.716,0.0512,0.6132,0.0672,0.716,0.0512,3,info_gain,euclidean-hamming,inverse_distance
0.9467,0.8995,0.939,0.9284,0.9392,0.9418,0.9312,0.9339,0.939,0.9495,10.0969,6.1665,6.1062,6.0369,6.0735,6.0459,6.0559,6.0493,6.1149,6.0607,6.4807,1.206,0.9348,0.0133,0.3996,0.0645,0.7592,0.1208,0.6239,0.1349,0.7592,0.1208,5,info_gain,euclidean-hamming,inverse_distance
0.944,0.9259,0.9469,0.9337,0.9365,0.9339,0.9312,0.9339,0.9443,0.9495,10.0727,6.1744,6.1292,6.023,6.1154,6.0055,6.1107,6.0284,5.8199,5.7682,6.4247,1.2224,0.938,0.0073,0.3894,0.0769,0.7185,0.127,0.6106,0.1415,0.7185,0.127,7,info_gain,euclidean-hamming,inverse_distance
0.944,0.9339,0.9443,0.9337,0.9365,0.9339,0.9392,0.9339,0.9416,0.9495,9.6925,5.9028,5.8041,5.781,6.2511,5.7839,5.8303,5.7325,5.8301,5.738,6.2346,1.1614,0.939,0.0053,0.3731,0.0682,0.7728,0.1561,0.5948,0.1431,0.7728,0.1561,15,info_gain,euclidean-hamming,inverse_distance
0.9387,0.9418,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9416,0.9495,9.835,5.8041,5.7547,5.6916,5.8098,5.7446,5.7935,5.7445,5.8073,5.7751,6.176,1.2202,0.9366,0.0063,0.3121,0.0952,0.8222,0.1379,0.6245,0.1522,0.8222,0.1379,25,info_gain,euclidean-hamming,inverse_distance
0.936,0.9365,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9337,0.9441,9.8266,5.643,5.5655,5.4952,5.5032,5.4841,5.5321,5.5066,5.5374,5.5202,5.9614,1.2891,0.9345,0.0044,0.2718,0.0753,0.8477,0.148,0.6475,0.1176,0.8477,0.148,50,info_gain,euclidean-hamming,inverse_distance
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,9.5091,5.5693,5.5078,5.4674,5.4982,5.4339,5.5577,5.4904,5.5258,5.4836,5.9043,1.2022,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,info_gain,euclidean-hamming,shepards
0.944,0.9312,0.9443,0.939,0.9418,0.9444,0.9259,0.9312,0.9469,0.9548,9.5049,5.587,5.5403,5.4393,5.5515,5.4678,5.5426,5.4703,5.6131,5.4692,5.9186,1.1967,0.9404,0.0082,0.4646,0.0762,0.7669,0.0652,0.6317,0.056,0.7669,0.0652,3,info_gain,euclidean-hamming,shepards
0.944,0.9312,0.9416,0.9337,0.9471,0.9418,0.9312,0.9312,0.9443,0.9521,9.5791,5.5938,5.517,5.4809,5.4858,5.4641,5.52,5.5134,5.5303,5.4885,5.9173,1.2211,0.9398,0.0071,0.4119,0.0675,0.7887,0.1188,0.5933,0.0469,0.7887,0.1188,5,info_gain,euclidean-hamming,shepards
0.944,0.9339,0.9469,0.939,0.9444,0.9365,0.9286,0.9339,0.9443,0.9521,9.519,5.6115,5.5585,5.4998,5.4683,5.4353,5.5079,5.4595,5.4912,5.4527,5.9004,1.2073,0.9404,0.0068,0.4007,0.068,0.7778,0.1427,0.6149,0.0818,0.7778,0.1427,7,info_gain,euclidean-hamming,shepards
0.944,0.9365,0.9416,0.9363,0.9444,0.9339,0.9392,0.9339,0.9443,0.9495,9.4894,5.563,5.5818,5.4592,5.4873,5.4594,5.5209,5.4879,5.5321,5.4741,5.9055,1.1953,0.9404,0.005,0.3819,0.0547,0.855,0.1472,0.7244,0.1673,0.855,0.1472,15,info_gain,euclidean-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9312,0.939,0.9495,9.5113,5.6108,5.6699,5.4604,5.4898,5.4701,5.5202,5.4868,5.5223,5.4962,5.9238,1.1975,0.9361,0.0062,0.3001,0.0871,0.8701,0.1369,0.7416,0.173,0.8701,0.1369,25,info_gain,euclidean-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9392,0.9339,0.9259,0.9339,0.939,0.9495,9.5182,5.594,5.546,5.4638,5.5126,5.4681,5.5328,5.5007,5.5287,5.4838,5.9149,1.2017,0.9361,0.0059,0.2891,0.0854,0.9469,0.0419,0.7763,0.1025,0.9469,0.0419,50,info_gain,euclidean-hamming,shepards
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,8.4187,5.4239,5.4038,5.4444,5.4389,5.4081,5.41,5.4107,5.4333,5.3964,5.7188,0.9001,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,info_gain,cosine-hamming,majority
0.936,0.9365,0.9443,0.939,0.9471,0.9312,0.9312,0.9312,0.9416,0.9548,8.4035,5.3976,5.3942,5.3992,5.3921,5.4016,5.4039,5.4088,5.4049,5.4235,5.7029,0.9002,0.9393,0.0074,0.4234,0.0718,0.7737,0.0897,0.6007,0.0594,0.7737,0.0897,3,info_gain,cosine-hamming,majority
0.944,0.9339,0.9469,0.939,0.9471,0.9392,0.9365,0.9392,0.931,0.9521,8.4117,5.4287,5.4011,5.4219,5.3938,5.4144,5.4074,5.4098,5.4217,5.6618,5.7372,0.8946,0.9409,0.0062,0.4166,0.0604,0.7943,0.0864,0.5909,0.049,0.7943,0.0864,5,info_gain,cosine-hamming,majority
0.944,0.9365,0.9469,0.9363,0.9471,0.9418,0.9365,0.9365,0.9363,0.9495,8.4682,5.4303,5.4281,5.4332,5.4276,5.4443,5.4382,5.5092,5.5092,5.5073,5.7595,0.9035,0.9412,0.0051,0.4131,0.0479,0.8174,0.106,0.6226,0.1301,0.8174,0.106,7,info_gain,cosine-hamming,majority
0.9413,0.9392,0.9337,0.939,0.9418,0.9312,0.9286,0.9339,0.9363,0.9495,8.5704,5.5774,5.5299,5.4607,5.5043,5.4949,5.5083,5.5328,5.5195,5.5182,5.8216,0.9167,0.9374,0.0057,0.3312,0.0729,0.8508,0.1124,0.714,0.1773,0.8508,0.1124,15,info_gain,cosine-hamming,majority
0.9413,0.9365,0.931,0.9337,0.9418,0.9312,0.9259,0.9339,0.9363,0.9495,8.4931,5.5011,5.5206,5.522,5.5259,5.5118,5.4509,5.5463,5.5221,5.5195,5.8113,0.8942,0.9361,0.0063,0.2985,0.087,0.8996,0.0966,0.7655,0.1477,0.8996,0.0966,25,info_gain,cosine-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9392,0.9339,0.9259,0.9339,0.9363,0.9495,8.5439,5.5315,5.5274,5.523,5.5302,5.5236,5.5478,5.5468,5.5347,5.5165,5.8325,0.9038,0.9359,0.0058,0.2843,0.0842,0.9468,0.0418,0.7713,0.1024,0.9468,0.0418,50,info_gain,cosine-hamming,majority
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,8.5215,5.517,5.5175,5.511,5.5113,5.5239,5.518,5.5332,5.5154,5.5127,5.8181,0.9011,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,info_gain,cosine-hamming,inverse_distance
0.912,0.8995,0.8966,0.9231,0.9365,0.9233,0.9259,0.9365,0.9231,0.9468,8.4949,5.4867,5.5158,5.498,5.5018,5.5033,5.5156,5.5267,5.5105,5.512,5.8065,0.8962,0.9223,0.0152,0.3797,0.0598,0.6892,0.0717,0.6003,0.0592,0.6892,0.0717,3,info_gain,cosine-hamming,inverse_distance
0.9227,0.9312,0.9231,0.9178,0.9339,0.9286,0.9286,0.9392,0.931,0.9468,8.5198,5.4835,5.499,5.4858,5.484,5.4926,5.5448,5.5303,5.5135,5.4267,5.798,0.9078,0.9303,0.008,0.3883,0.0595,0.6992,0.062,0.5906,0.0539,0.6992,0.062,5,info_gain,cosine-hamming,inverse_distance
0.9307,0.9233,0.9257,0.9178,0.9312,0.9339,0.9286,0.9339,0.9178,0.9495,8.4951,5.5016,5.4986,5.5207,5.5007,5.4921,5.5035,5.4954,5.4992,5.4982,5.8005,0.8982,0.9292,0.0088,0.3692,0.0687,0.7337,0.1121,0.634,0.1395,0.7337,0.1121,7,info_gain,cosine-hamming,inverse_distance
0.9307,0.9259,0.931,0.9204,0.9312,0.9233,0.9286,0.9365,0.9257,0.9495,8.502,5.501,5.4767,5.5065,5.5101,5.4961,5.5914,5.5166,5.5033,5.5165,5.812,0.8971,0.9303,0.0077,0.3321,0.079,0.76,0.1453,0.6306,0.148,0.76,0.1453,15,info_gain,cosine-hamming,inverse_distance
0.936,0.9312,0.9257,0.9257,0.9312,0.9206,0.9259,0.9339,0.9151,0.9468,8.577,5.5129,5.4882,5.5262,5.5342,5.5258,5.5079,5.5293,5.5165,5.5056,5.8224,0.9183,0.9292,0.0083,0.2998,0.085,0.7689,0.1345,0.6057,0.1348,0.7689,0.1345,25,info_gain,cosine-hamming,inverse_distance
0.936,0.9206,0.9151,0.9204,0.9312,0.9233,0.9259,0.9339,0.9151,0.9468,8.53,5.5177,5.5542,5.539,5.5546,5.5397,5.5437,5.5658,5.556,5.5393,5.844,0.8954,0.9268,0.0096,0.2675,0.0778,0.7576,0.1401,0.5842,0.1454,0.7576,0.1401,50,info_gain,cosine-hamming,inverse_distance
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,8.5323,5.5394,5.5543,5.5351,5.5171,5.5221,5.4977,5.4964,5.5325,5.491,5.8218,0.9037,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,info_gain,cosine-hamming,shepards
0.936,0.9339,0.9416,0.939,0.9444,0.9339,0.9312,0.9312,0.9443,0.9521,8.5273,5.4989,5.4362,5.4297,5.4242,5.4392,5.4217,5.4353,5.4313,5.4209,5.7465,0.9272,0.9388,0.0065,0.4296,0.0621,0.7623,0.087,0.6039,0.0573,0.7623,0.087,3,info_gain,cosine-hamming,shepards
0.944,0.9312,0.9469,0.939,0.9471,0.9392,0.9365,0.9392,0.931,0.9521,8.449,5.5582,5.511,5.5285,5.5351,5.5301,5.5396,5.5492,5.5223,5.5292,5.8252,0.8747,0.9406,0.0066,0.4182,0.0616,0.7829,0.0912,0.5908,0.049,0.7829,0.0912,5,info_gain,cosine-hamming,shepards
0.944,0.9365,0.9469,0.9337,0.9471,0.9444,0.9365,0.9365,0.9363,0.9495,8.5236,5.5077,5.5209,5.5173,5.528,5.536,5.5588,5.5541,5.5198,5.5219,5.8288,0.8984,0.9412,0.0055,0.4168,0.0553,0.787,0.114,0.6227,0.1307,0.787,0.114,7,info_gain,cosine-hamming,shepards
0.9413,0.9392,0.9337,0.939,0.9418,0.9312,0.9286,0.9339,0.9363,0.9495,8.5251,5.5253,5.4466,5.4244,5.4301,5.4278,5.4192,5.4327,5.4239,5.4287,5.7484,0.926,0.9374,0.0057,0.3312,0.0729,0.8508,0.1124,0.714,0.1773,0.8508,0.1124,15,info_gain,cosine-hamming,shepards
0.9413,0.9365,0.931,0.9337,0.9418,0.9312,0.9259,0.9339,0.9363,0.9495,8.4343,5.4413,5.5258,5.5333,5.5052,5.5434,5.5188,5.571,5.5159,5.5006,5.809,0.8757,0.9361,0.0063,0.2985,0.087,0.8996,0.0966,0.7655,0.1477,0.8996,0.0966,25,info_gain,cosine-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9363,0.9495,8.5519,5.5322,5.5221,5.5293,5.5308,5.4502,5.4423,5.4445,5.4409,5.4292,5.7873,0.9225,0.9356,0.0057,0.2795,0.0828,0.9466,0.0418,0.7658,0.1004,0.9466,0.0418,50,info_gain,cosine-hamming,shepards
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,80.3657,80.3677,80.3546,80.3878,80.3666,80.3675,80.3584,80.3606,80.3414,80.3521,80.3622,0.0116,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,relief,cosine-hamming,majority
0.936,0.9365,0.9443,0.939,0.9471,0.9312,0.9312,0.9312,0.9416,0.9548,80.3632,80.3506,80.3504,80.3561,80.3576,80.3591,80.3662,80.3886,80.3563,80.3646,80.3613,0.0104,0.9393,0.0074,0.4234,0.0718,0.7737,0.0897,0.6007,0.0594,0.7737,0.0897,3,relief,cosine-hamming,majority
0.944,0.9339,0.9469,0.939,0.9471,0.9392,0.9365,0.9392,0.931,0.9521,80.3674,80.3704,80.3653,80.3605,80.3929,80.3808,80.3807,80.3754,80.3618,80.3765,80.3732,0.0095,0.9409,0.0062,0.4166,0.0604,0.7943,0.0864,0.5909,0.049,0.7943,0.0864,5,relief,cosine-hamming,majority
0.944,0.9365,0.9469,0.9363,0.9471,0.9418,0.9365,0.9365,0.9363,0.9495,80.3819,80.3927,80.3871,80.3781,80.396,80.4196,80.3765,80.402,80.3661,80.3795,80.3879,0.0145,0.9412,0.0051,0.4131,0.0479,0.8174,0.106,0.6226,0.1301,0.8174,0.106,7,relief,cosine-hamming,majority
0.9413,0.9392,0.9337,0.939,0.9418,0.9312,0.9286,0.9339,0.9363,0.9495,80.3923,80.3968,80.3706,80.374,80.4031,80.3742,80.3552,80.3575,80.3599,80.3636,80.3747,0.0163,0.9374,0.0057,0.3312,0.0729,0.8508,0.1124,0.714,0.1773,0.8508,0.1124,15,relief,cosine-hamming,majority
0.9413,0.9365,0.931,0.9337,0.9418,0.9312,0.9259,0.9339,0.9363,0.9495,80.3652,80.3655,80.3712,80.3766,80.3827,80.4461,80.4148,80.5484,80.4655,80.4916,80.4228,0.06,0.9361,0.0063,0.2985,0.087,0.8996,0.0966,0.7655,0.1477,0.8996,0.0966,25,relief,cosine-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9392,0.9339,0.9259,0.9339,0.9363,0.9495,80.4234,80.4224,80.4345,80.4171,80.3959,80.386,80.4015,80.3926,80.3904,80.3859,80.405,0.0169,0.9359,0.0058,0.2843,0.0842,0.9468,0.0418,0.7713,0.1024,0.9468,0.0418,50,relief,cosine-hamming,majority
0.928,0.918,0.9337,0.9231,0.918,0.9021,0.9233,0.9206,0.9469,0.9521,80.395,80.372,80.3896,80.4092,80.4053,80.4042,80.4361,80.4179,80.3855,80.4701,80.4085,0.0266,0.9266,0.0139,0.4566,0.0884,0.6866,0.0577,0.6511,0.0623,0.6866,0.0577,1,relief,cosine-hamming,inverse_distance
0.912,0.8995,0.8966,0.9231,0.9365,0.9233,0.9259,0.9365,0.9231,0.9468,80.4271,80.3847,80.3762,80.379,80.3899,80.3758,80.3817,80.3838,80.3708,80.3849,80.3854,0.0149,0.9223,0.0152,0.3797,0.0598,0.6892,0.0717,0.6003,0.0592,0.6892,0.0717,3,relief,cosine-hamming,inverse_distance
0.9227,0.9312,0.9231,0.9178,0.9339,0.9286,0.9286,0.9392,0.931,0.9468,80.3932,80.3788,80.3748,80.4575,80.4397,80.4642,80.4884,80.5532,80.4783,80.4694,80.4497,0.0525,0.9303,0.008,0.3883,0.0595,0.6992,0.062,0.5906,0.0539,0.6992,0.062,5,relief,cosine-hamming,inverse_distance
0.9307,0.9233,0.9257,0.9178,0.9312,0.9339,0.9286,0.9339,0.9178,0.9495,80.4669,80.4554,80.4546,80.3998,80.3907,80.3894,80.3813,80.3842,80.3756,80.372,80.407,0.035,0.9292,0.0088,0.3692,0.0687,0.7337,0.1121,0.634,0.1395,0.7337,0.1121,7,relief,cosine-hamming,inverse_distance
0.9307,0.9259,0.931,0.9204,0.9312,0.9233,0.9286,0.9365,0.9257,0.9495,80.3869,80.3849,80.4308,80.4824,80.4642,80.4724,80.4647,80.4742,80.4632,80.4811,80.4505,0.035,0.9303,0.0077,0.3321,0.079,0.76,0.1453,0.6306,0.148,0.76,0.1453,15,relief,cosine-hamming,inverse_distance
